order_detail_id,order_id,prod_id,qty_ord,unit_price,disc_pct,line_tot,ship_status,fulfill_loc
ORDDET0000325,ORD000110,PROD00055,5,1227.81,0,6139.05,Processing,WH04
ORDDET0000326,ORD000110,PROD00450,1,1633.68,0,1633.68,Processing,WH03
ORDDET0000327,ORD000111,PROD00496,2,274.69,20,439.5,In Transit,WH05
ORDDET0000328,ORD000111,PROD00062,1,773.48,15,657.46,In Transit,WH04
ORDDET0000329,ORD000111,PROD00242,5,68.53,15,291.25,In Transit,WH03
ORDDET0000330,ORD000111,PROD00272,2,609.56,25,914.34,In Transit,WH02
ORDDET0000331,ORD000111,PROD00068,4,535.4,0,2141.6,In Transit,WH02
ORDDET0000332,ORD000112,PROD00280,1,1253.91,0,1253.91,On Hold,WH04
ORDDET0000333,ORD000112,PROD00233,4,110.91,0,443.64,On Hold,WH03
ORDDET0000334,ORD000112,PROD00420,5,591.05,0,2955.25,On Hold,WH02
ORDDET0000335,ORD000113,PROD00118,4,731.95,0,2927.8,Processing,WH03
ORDDET0000336,ORD000113,PROD00073,2,310.08,0,620.16,Processing,WH01
ORDDET0000337,ORD000113,PROD00359,5,823.68,0,4118.4,Processing,WH05
ORDDET0000338,ORD000113,PROD00229,2,1427.72,0,2855.44,Processing,WH01
ORDDET0000339,ORD000113,PROD00457,5,1332.74,0,6663.7,Processing,WH03
ORDDET0000340,ORD000114,PROD00197,2,95.30943199784926,0,190.62,Processing,WH03
ORDDET0000341,ORD000114,PROD00299,1,1465.6,0,1465.6,Processing,WH04
ORDDET0000342,ORD000114,PROD00072,1,229.06,0,229.06,Processing,WH04
ORDDET0000343,ORD000114,PROD00282,3,116.86,0,350.58,Processing,WH04
ORDDET0000344,ORD000115,PROD00500,3,212.08,0,636.24,Delivered,WH02
ORDDET0000345,ORD000115,PROD00119,2,675.38,0,1350.76,Delivered,WH05
ORDDET0000346,ORD000115,PROD00035,2,655.37,0,1310.74,Delivered,WH03
ORDDET0000347,ORD000115,PROD00126,1,338.68,0,338.68,Delivered,WH01
ORDDET0000348,ORD000115,PROD00370,3,190.0,0,570.0,Delivered,WH02
ORDDET0000349,ORD000116,PROD00133,1,1164.17,0,1164.17,In Transit,WH02
ORDDET0000350,ORD000116,PROD00357,2,115.63,0,231.26,In Transit,WH01
ORDDET0000351,ORD000117,PROD00175,2,23.25365474252065,25,34.88,Processing,WH03
ORDDET0000352,ORD000117,PROD00350,2,859.98,0,1719.96,Processing,WH01
ORDDET0000353,ORD000118,PROD00002,4,1191.99,0,4767.96,In Transit,WH02
ORDDET0000354,ORD000118,PROD00032,4,607.91,0,2431.64,In Transit,WH02
ORDDET0000355,ORD000118,PROD00150,5,499.2038112229846,0,2496.02,In Transit,WH01
ORDDET0000356,ORD000118,PROD00191,1,215.11,0,215.11,In Transit,WH01
ORDDET0000357,ORD000118,PROD00212,5,1103.86,0,5519.3,In Transit,WH03
ORDDET0000358,ORD000119,PROD00021,3,609.7,15,1554.74,Cancelled,WH05
ORDDET0000359,ORD000119,PROD00127,4,1002.51,0,4010.04,Cancelled,WH01
ORDDET0000360,ORD000119,PROD00049,5,741.63,10,3337.34,Cancelled,WH03
ORDDET0000361,ORD000120,PROD00069,4,475.07,0,1900.28,In Transit,WH02
ORDDET0000362,ORD000120,PROD00438,4,560.31,0,2241.24,In Transit,WH02
ORDDET0000363,ORD000120,PROD00399,2,320.0,0,640.0,In Transit,WH04
ORDDET0000364,ORD000120,PROD00161,4,153.16,0,612.64,In Transit,WH02
ORDDET0000365,ORD000120,PROD00020,2,41.86,0,83.72,In Transit,WH05
ORDDET0000366,ORD000121,PROD00046,4,81.01,0,324.04,Cancelled,WH05
ORDDET0000367,ORD000121,PROD00017,3,1173.87,0,3521.61,Cancelled,WH02
ORDDET0000368,ORD000121,PROD00415,1,1155.83,0,1155.83,Cancelled,WH01
ORDDET0000369,ORD000121,PROD00239,3,661.65,0,1984.95,Cancelled,WH05
ORDDET0000370,ORD000122,PROD00096,4,918.79,0,3675.16,Returned,WH02
ORDDET0000371,ORD000122,PROD00268,2,1158.01,0,2316.02,Returned,WH04
ORDDET0000372,ORD000123,PROD00157,1,428.28,25,321.21,On Hold,WH01
ORDDET0000373,ORD000123,PROD00300,3,889.5,15,2268.22,On Hold,WH03
ORDDET0000374,ORD000123,PROD00119,5,675.38,25,2532.68,On Hold,WH05
ORDDET0000375,ORD000123,PROD00162,5,1050.55,25,3939.56,On Hold,WH04
ORDDET0000376,ORD000123,PROD00096,4,918.79,20,2940.13,On Hold,WH04
ORDDET0000377,ORD000124,PROD00069,5,475.07,0,2375.35,In Transit,WH05
ORDDET0000378,ORD000124,PROD00466,3,822.89,25,1851.5,In Transit,WH03
ORDDET0000379,ORD000124,PROD00151,4,151.88,15,516.39,In Transit,WH05
ORDDET0000380,ORD000125,PROD00190,3,802.9,20,1926.96,On Hold,WH01
ORDDET0000381,ORD000125,PROD00379,4,98.86,0,395.44,On Hold,WH02
ORDDET0000382,ORD000126,PROD00027,4,393.66,25,1180.98,Cancelled,WH03
ORDDET0000383,ORD000126,PROD00032,2,607.91,20,972.66,Cancelled,WH04
ORDDET0000384,ORD000127,PROD00136,3,429.73,0,1289.19,Processing,WH02
ORDDET0000385,ORD000127,PROD00288,1,366.27,0,366.27,Processing,WH01
ORDDET0000386,ORD000127,PROD00046,5,81.01,0,405.05,Processing,WH01
ORDDET0000387,ORD000128,PROD00059,2,728.1,0,1456.2,Cancelled,WH04
ORDDET0000388,ORD000128,PROD00241,1,1638.42,0,1638.42,Cancelled,WH03
ORDDET0000389,ORD000128,PROD00149,4,780.31,0,3121.24,Cancelled,WH02
ORDDET0000390,ORD000128,PROD00458,1,122.13,0,122.13,Cancelled,WH01
ORDDET0000391,ORD000129,PROD00190,1,802.9,10,722.61,In Transit,WH02
ORDDET0000392,ORD000130,PROD00422,4,1220.97,5,4639.69,Cancelled,WH01
ORDDET0000393,ORD000131,PROD00449,5,1291.82,5,6136.14,Returned,WH03
ORDDET0000394,ORD000131,PROD00259,2,1115.62,5,2119.68,Returned,WH03
ORDDET0000395,ORD000131,PROD00154,1,180.36,15,153.31,Returned,WH04
ORDDET0000396,ORD000131,PROD00458,1,122.13,0,122.13,Returned,WH01
ORDDET0000397,ORD000131,PROD00276,1,1145.99,25,859.49,Returned,WH01
ORDDET0000398,ORD000132,PROD00406,5,1304.18,0,6520.9,Returned,WH02
ORDDET0000399,ORD000132,PROD00452,1,1231.52,0,1231.52,Returned,WH03
ORDDET0000400,ORD000132,PROD00246,4,1355.68,0,5422.72,Returned,WH04
ORDDET0000401,ORD000132,PROD00101,2,681.59,0,1363.18,Returned,WH03
ORDDET0000402,ORD000133,PROD00161,1,153.16,0,153.16,Cancelled,WH04
ORDDET0000403,ORD000134,PROD00337,4,1103.24,0,4412.96,In Transit,WH03
ORDDET0000404,ORD000135,PROD00071,2,1121.11,15,1905.89,Delivered,WH05
ORDDET0000405,ORD000135,PROD00348,4,1244.31,20,3981.79,Delivered,WH01
ORDDET0000406,ORD000136,PROD00203,1,331.47,0,331.47,On Hold,WH01
ORDDET0000407,ORD000136,PROD00174,5,1392.34,0,6961.7,On Hold,WH05
ORDDET0000408,ORD000136,PROD00364,4,1304.14,25,3912.42,On Hold,WH04
ORDDET0000409,ORD000136,PROD00232,2,535.68,0,1071.36,On Hold,WH03
ORDDET0000410,ORD000136,PROD00261,3,354.68,20,851.23,On Hold,WH03
ORDDET0000411,ORD000137,PROD00453,1,1227.29,20,981.83,Cancelled,WH02
ORDDET0000412,ORD000137,PROD00482,1,481.7993896432935,10,433.62,Cancelled,WH02
ORDDET0000413,ORD000138,PROD00195,5,979.76,25,3674.1,On Hold,WH03
ORDDET0000414,ORD000138,PROD00438,2,560.31,20,896.5,On Hold,WH04
ORDDET0000415,ORD000138,PROD00108,2,803.1,0,1606.2,On Hold,WH05
ORDDET0000416,ORD000139,PROD00037,1,1009.23,0,1009.23,In Transit,WH02
ORDDET0000417,ORD000139,PROD00031,3,1292.79,0,3878.37,In Transit,WH05
ORDDET0000418,ORD000140,PROD00395,1,1584.22,25,1188.16,Returned,WH02
ORDDET0000419,ORD000140,PROD00220,3,364.72,25,820.62,Returned,WH02
ORDDET0000420,ORD000140,PROD00298,1,733.9,15,623.81,Returned,WH01
ORDDET0000421,ORD000140,PROD00091,2,588.15,10,1058.67,Returned,WH05
ORDDET0000422,ORD000140,PROD00479,1,1420.6,20,1136.48,Returned,WH03
ORDDET0000423,ORD000141,PROD00304,3,763.5,0,2290.5,In Transit,WH05
ORDDET0000424,ORD000141,PROD00021,4,609.7,0,2438.8,In Transit,WH04
ORDDET0000425,ORD000141,PROD00384,1,495.36,0,495.36,In Transit,WH01
ORDDET0000426,ORD000141,PROD00278,4,216.63,0,866.52,In Transit,WH01
ORDDET0000427,ORD000141,PROD00334,3,575.33768853183,0,1726.01,In Transit,WH05
ORDDET0000428,ORD000142,PROD00027,2,393.66,5,747.95,On Hold,WH01
ORDDET0000429,ORD000142,PROD00374,4,186.29,5,707.9,On Hold,WH01
ORDDET0000430,ORD000143,PROD00188,5,1310.57,10,5897.56,Delivered,WH01
ORDDET0000431,ORD000144,PROD00495,2,1260.63,0,2521.26,Processing,WH04
ORDDET0000432,ORD000144,PROD00116,4,951.0,0,3804.0,Processing,WH01
ORDDET0000433,ORD000145,PROD00436,2,495.93,0,991.86,Returned,WH04
ORDDET0000434,ORD000145,PROD00067,3,558.6,0,1675.8,Returned,WH02
ORDDET0000435,ORD000145,PROD00131,3,31.91,0,95.73,Returned,WH05
ORDDET0000436,ORD000145,PROD00145,5,905.3,0,4526.5,Returned,WH03
ORDDET0000437,ORD000146,PROD00026,2,1362.78,0,2725.56,Returned,WH04
ORDDET0000438,ORD000146,PROD00443,2,355.45,15,604.26,Returned,WH01
ORDDET0000439,ORD000147,PROD00293,1,1138.36,20,910.69,Processing,WH05
ORDDET0000440,ORD000148,PROD00344,4,975.06,20,3120.19,On Hold,WH01
ORDDET0000441,ORD000148,PROD00335,1,581.41,25,436.06,On Hold,WH01
ORDDET0000442,ORD000149,PROD00009,4,435.3,25,1305.9,On Hold,WH02
ORDDET0000443,ORD000149,PROD00233,1,110.91,15,94.27,On Hold,WH01
ORDDET0000444,ORD000149,PROD00404,5,520.45,0,2602.25,On Hold,WH04
ORDDET0000445,ORD000149,PROD00359,5,823.68,25,3088.8,On Hold,WH03
ORDDET0000446,ORD000150,PROD00158,2,479.88,0,959.76,Returned,WH03
ORDDET0000447,ORD000151,PROD00201,2,519.1,0,1038.2,On Hold,WH05
ORDDET0000448,ORD000151,PROD00258,5,1265.96,0,6329.8,On Hold,WH01
ORDDET0000449,ORD000152,PROD00475,5,1198.31,25,4493.66,Cancelled,WH05
ORDDET0000450,ORD000152,PROD00359,2,823.68,0,1647.36,Cancelled,WH02
ORDDET0000451,ORD000152,PROD00471,3,1170.42,20,2809.01,Cancelled,WH02
ORDDET0000452,ORD000152,PROD00402,3,1258.06,0,3774.18,Cancelled,WH01
ORDDET0000453,ORD000152,PROD00490,4,788.04,25,2364.12,Cancelled,WH05
ORDDET0000454,ORD000153,PROD00244,3,537.83,0,1613.49,In Transit,WH02
ORDDET0000455,ORD000153,PROD00055,4,1227.81,0,4911.24,In Transit,WH05
ORDDET0000456,ORD000153,PROD00253,2,689.74,0,1379.48,In Transit,WH04
ORDDET0000457,ORD000154,PROD00299,5,1465.6,25,5496.0,Cancelled,WH04
ORDDET0000458,ORD000155,PROD00036,4,332.07,0,1328.28,In Transit,WH04
ORDDET0000459,ORD000156,PROD00208,1,1562.84,0,1562.84,Returned,WH01
ORDDET0000460,ORD000156,PROD00057,2,1382.45,0,2764.9,Returned,WH05
ORDDET0000461,ORD000157,PROD00323,1,644.23,0,644.23,Returned,WH01
ORDDET0000462,ORD000157,PROD00394,3,1306.98,0,3920.94,Returned,WH03
ORDDET0000463,ORD000157,PROD00016,3,405.91,0,1217.73,Returned,WH02
ORDDET0000464,ORD000157,PROD00048,2,1173.68,0,2347.36,Returned,WH05
ORDDET0000465,ORD000158,PROD00466,2,822.89,5,1563.49,Processing,WH05
ORDDET0000466,ORD000159,PROD00363,3,84.65,25,190.46,Returned,WH03
ORDDET0000467,ORD000160,PROD00036,3,332.07,0,996.21,Delivered,WH04
ORDDET0000468,ORD000160,PROD00260,2,149.44,0,298.88,Delivered,WH03
ORDDET0000469,ORD000160,PROD00425,5,1498.82,0,7494.1,Delivered,WH04
ORDDET0000470,ORD000160,PROD00044,1,1335.44,0,1335.44,Delivered,WH04
ORDDET0000471,ORD000161,PROD00212,1,1103.86,10,993.47,On Hold,WH03
ORDDET0000472,ORD000161,PROD00344,3,975.06,20,2340.14,On Hold,WH04
ORDDET0000473,ORD000161,PROD00256,1,303.52,0,303.52,On Hold,WH02
ORDDET0000474,ORD000161,PROD00405,2,852.84,25,1279.26,On Hold,WH01
ORDDET0000475,ORD000161,PROD00024,1,731.92,0,731.92,On Hold,WH05
ORDDET0000476,ORD000162,PROD00201,4,519.1,25,1557.3,On Hold,WH01
ORDDET0000477,ORD000162,PROD00313,5,732.02,10,3294.09,On Hold,WH02
ORDDET0000478,ORD000162,PROD00266,1,1155.48,15,982.16,On Hold,WH04
ORDDET0000479,ORD000162,PROD00308,3,291.57,20,699.77,On Hold,WH01
ORDDET0000480,ORD000163,PROD00095,4,803.3364558895387,0,3213.35,Cancelled,WH02
ORDDET0000481,ORD000163,PROD00168,3,1276.08,0,3828.24,Cancelled,WH02
ORDDET0000482,ORD000163,PROD00436,5,495.93,0,2479.65,Cancelled,WH01
ORDDET0000483,ORD000164,PROD00133,2,1164.17,15,1979.09,In Transit,WH03
ORDDET0000484,ORD000164,PROD00212,2,1103.86,25,1655.79,In Transit,WH02
ORDDET0000485,ORD000164,PROD00110,3,997.48,10,2693.2,In Transit,WH05
ORDDET0000486,ORD000165,PROD00320,3,98.07,0,294.21,Processing,WH05
ORDDET0000487,ORD000165,PROD00051,1,518.99,15,441.14,Processing,WH05
ORDDET0000488,ORD000165,PROD00119,4,675.38,10,2431.37,Processing,WH03
ORDDET0000489,ORD000165,PROD00091,3,588.15,20,1411.56,Processing,WH01
ORDDET0000490,ORD000166,PROD00151,2,151.88,0,303.76,Returned,WH03
ORDDET0000491,ORD000166,PROD00207,1,777.24,0,777.24,Returned,WH03
ORDDET0000492,ORD000166,PROD00032,1,607.91,0,607.91,Returned,WH03
ORDDET0000493,ORD000167,PROD00245,1,1308.48,10,1177.63,Cancelled,WH05
ORDDET0000494,ORD000167,PROD00351,1,899.45,20,719.56,Cancelled,WH04
ORDDET0000495,ORD000167,PROD00033,1,776.45,20,621.16,Cancelled,WH04
ORDDET0000496,ORD000168,PROD00002,1,1191.99,0,1191.99,Processing,WH03
ORDDET0000497,ORD000168,PROD00462,2,739.0810238169952,0,1478.16,Processing,WH04
ORDDET0000498,ORD000168,PROD00153,2,786.82,0,1573.64,Processing,WH04
ORDDET0000499,ORD000168,PROD00388,3,350.4,0,1051.2,Processing,WH02
ORDDET0000500,ORD000168,PROD00342,1,191.64,0,191.64,Processing,WH01
ORDDET0000501,ORD000169,PROD00434,3,147.37,0,442.11,Returned,WH02
ORDDET0000502,ORD000169,PROD00045,1,989.44,0,989.44,Returned,WH01
ORDDET0000503,ORD000169,PROD00359,5,823.68,0,4118.4,Returned,WH05
ORDDET0000504,ORD000170,PROD00198,1,1286.42,20,1029.14,Delivered,WH02
ORDDET0000505,ORD000171,PROD00310,4,1060.54,0,4242.16,In Transit,WH03
ORDDET0000506,ORD000171,PROD00047,4,525.76,0,2103.04,In Transit,WH05
ORDDET0000507,ORD000172,PROD00209,4,91.05,0,364.2,Returned,WH05
ORDDET0000508,ORD000173,PROD00172,2,937.32,0,1874.64,In Transit,WH04
ORDDET0000509,ORD000173,PROD00475,4,1198.31,0,4793.24,In Transit,WH01
ORDDET0000510,ORD000173,PROD00128,3,334.14,0,1002.42,In Transit,WH05
ORDDET0000511,ORD000174,PROD00095,1,803.3364558895387,5,763.17,Processing,WH01
ORDDET0000512,ORD000174,PROD00260,3,149.44,10,403.49,Processing,WH03
ORDDET0000513,ORD000174,PROD00039,5,814.55,25,3054.56,Processing,WH01
ORDDET0000514,ORD000174,PROD00113,3,957.66,5,2729.33,Processing,WH04
ORDDET0000515,ORD000174,PROD00373,3,34.62,20,83.09,Processing,WH01
ORDDET0000516,ORD000175,PROD00159,5,653.97,5,3106.36,Returned,WH05
ORDDET0000517,ORD000175,PROD00427,2,219.17,0,438.34,Returned,WH02
ORDDET0000518,ORD000176,PROD00030,5,303.92,25,1139.7,Cancelled,WH05
ORDDET0000519,ORD000176,PROD00220,2,364.72,5,692.97,Cancelled,WH01
ORDDET0000520,ORD000176,PROD00383,4,1098.99,10,3956.36,Cancelled,WH03
ORDDET0000521,ORD000176,PROD00201,1,519.1,10,467.19,Cancelled,WH05
ORDDET0000522,ORD000176,PROD00322,3,1264.38,10,3413.83,Cancelled,WH05
ORDDET0000523,ORD000177,PROD00274,4,963.44,0,3853.76,In Transit,WH05
ORDDET0000524,ORD000178,PROD00359,3,823.68,0,2471.04,Cancelled,WH04
ORDDET0000525,ORD000178,PROD00157,1,428.28,0,428.28,Cancelled,WH02
ORDDET0000526,ORD000178,PROD00026,1,1362.78,0,1362.78,Cancelled,WH03
ORDDET0000527,ORD000179,PROD00372,4,67.29,0,269.16,Delivered,WH04
ORDDET0000528,ORD000179,PROD00159,5,653.97,0,3269.85,Delivered,WH02
ORDDET0000529,ORD000179,PROD00446,3,807.7,0,2423.1,Delivered,WH05
ORDDET0000530,ORD000179,PROD00346,1,227.78,0,227.78,Delivered,WH03
ORDDET0000531,ORD000180,PROD00336,4,232.42,0,929.68,In Transit,WH02
ORDDET0000532,ORD000180,PROD00410,2,1299.47,0,2598.94,In Transit,WH02
ORDDET0000533,ORD000180,PROD00227,2,216.19,0,432.38,In Transit,WH02
ORDDET0000534,ORD000181,PROD00437,3,198.1,15,505.16,Delivered,WH01
ORDDET0000535,ORD000181,PROD00227,2,216.19,5,410.76,Delivered,WH04
ORDDET0000536,ORD000181,PROD00201,4,519.1,15,1764.94,Delivered,WH02
ORDDET0000537,ORD000181,PROD00396,1,435.61,0,435.61,Delivered,WH05
ORDDET0000538,ORD000182,PROD00403,2,1132.0,0,2264.0,Delivered,WH01
ORDDET0000539,ORD000182,PROD00226,5,611.92,0,3059.6,Delivered,WH04
ORDDET0000540,ORD000182,PROD00006,4,338.25,0,1353.0,Delivered,WH05
ORDDET0000541,ORD000183,PROD00357,4,115.63,15,393.14,In Transit,WH01
ORDDET0000542,ORD000183,PROD00475,1,1198.31,5,1138.39,In Transit,WH01
ORDDET0000543,ORD000183,PROD00168,1,1276.08,0,1276.08,In Transit,WH03
ORDDET0000544,ORD000183,PROD00455,1,1298.96,10,1169.06,In Transit,WH04
ORDDET0000545,ORD000183,PROD00232,5,535.68,20,2142.72,In Transit,WH02
ORDDET0000546,ORD000184,PROD00233,5,110.91,10,499.1,On Hold,WH05
ORDDET0000547,ORD000184,PROD00397,4,1174.57,0,4698.28,On Hold,WH05
ORDDET0000548,ORD000184,PROD00089,2,69.36,20,110.98,On Hold,WH03
ORDDET0000549,ORD000185,PROD00227,4,216.19,0,864.76,Processing,WH05
ORDDET0000550,ORD000185,PROD00228,4,1192.89,0,4771.56,Processing,WH01
ORDDET0000551,ORD000185,PROD00432,2,592.03,0,1184.06,Processing,WH05
ORDDET0000552,ORD000186,PROD00139,5,780.5724564362636,0,3902.86,Delivered,WH03
ORDDET0000553,ORD000186,PROD00420,1,591.05,0,591.05,Delivered,WH03
ORDDET0000554,ORD000186,PROD00473,1,641.88,0,641.88,Delivered,WH01
ORDDET0000555,ORD000187,PROD00339,2,267.84,0,535.68,On Hold,WH03
ORDDET0000556,ORD000187,PROD00275,5,823.26,0,4116.3,On Hold,WH01
ORDDET0000557,ORD000188,PROD00411,4,1297.41,0,5189.64,Processing,WH02
ORDDET0000558,ORD000188,PROD00467,5,98.76,0,493.8,Processing,WH02
ORDDET0000559,ORD000189,PROD00087,4,585.45,0,2341.8,Processing,WH02
ORDDET0000560,ORD000189,PROD00434,4,147.37,15,501.06,Processing,WH03
ORDDET0000561,ORD000189,PROD00355,2,381.17,0,762.34,Processing,WH03
ORDDET0000562,ORD000189,PROD00477,4,251.86,15,856.32,Processing,WH02
ORDDET0000563,ORD000190,PROD00311,1,371.08,0,371.08,On Hold,WH03
ORDDET0000564,ORD000190,PROD00485,5,19.42,20,77.68,On Hold,WH05
ORDDET0000565,ORD000190,PROD00373,2,34.62,25,51.93,On Hold,WH04
ORDDET0000566,ORD000190,PROD00125,4,1257.89,20,4025.25,On Hold,WH01
ORDDET0000567,ORD000190,PROD00486,5,1230.98,0,6154.9,On Hold,WH01
ORDDET0000568,ORD000191,PROD00461,4,986.53,0,3946.12,In Transit,WH02
ORDDET0000569,ORD000191,PROD00109,3,374.01,0,1122.03,In Transit,WH02
ORDDET0000570,ORD000191,PROD00491,4,403.0,0,1612.0,In Transit,WH03
ORDDET0000571,ORD000192,PROD00061,4,122.92,10,442.51,In Transit,WH02
ORDDET0000572,ORD000192,PROD00183,1,1289.18,5,1224.72,In Transit,WH01
ORDDET0000573,ORD000192,PROD00062,3,773.48,10,2088.4,In Transit,WH01
ORDDET0000574,ORD000192,PROD00435,5,327.23,25,1227.11,In Transit,WH01
ORDDET0000575,ORD000193,PROD00023,5,251.83,0,1259.15,In Transit,WH04
ORDDET0000576,ORD000193,PROD00312,4,718.48,0,2873.92,In Transit,WH01
ORDDET0000577,ORD000193,PROD00307,1,573.08,0,573.08,In Transit,WH05
ORDDET0000578,ORD000193,PROD00226,2,611.92,0,1223.84,In Transit,WH02
ORDDET0000579,ORD000194,PROD00056,4,443.98,0,1775.92,Returned,WH03
ORDDET0000580,ORD000194,PROD00456,1,542.25,0,542.25,Returned,WH05
ORDDET0000581,ORD000194,PROD00076,2,1291.93,0,2583.86,Returned,WH02
ORDDET0000582,ORD000194,PROD00349,1,564.8000890203823,0,564.8,Returned,WH03
ORDDET0000583,ORD000194,PROD00087,3,585.45,0,1756.35,Returned,WH03
ORDDET0000584,ORD000195,PROD00184,1,1561.35,0,1561.35,Processing,WH01
ORDDET0000585,ORD000195,PROD00097,5,903.8,0,4519.0,Processing,WH04
ORDDET0000586,ORD000195,PROD00161,3,153.16,0,459.48,Processing,WH05
ORDDET0000587,ORD000195,PROD00451,5,689.35,0,3446.75,Processing,WH01
ORDDET0000588,ORD000195,PROD00086,5,1292.03,0,6460.15,Processing,WH02
ORDDET0000589,ORD000196,PROD00410,5,1299.47,25,4873.01,Returned,WH05
ORDDET0000590,ORD000196,PROD00446,5,807.7,0,4038.5,Returned,WH03
ORDDET0000591,ORD000196,PROD00106,5,1110.1,10,4995.45,Returned,WH04
ORDDET0000592,ORD000197,PROD00236,4,816.58,10,2939.69,In Transit,WH03
ORDDET0000593,ORD000197,PROD00004,3,805.79,5,2296.5,In Transit,WH01
ORDDET0000594,ORD000197,PROD00054,5,452.42,15,1922.78,In Transit,WH01
ORDDET0000595,ORD000198,PROD00413,4,374.05,20,1196.96,Delivered,WH01
ORDDET0000596,ORD000198,PROD00467,2,98.76,0,197.52,Delivered,WH03
ORDDET0000597,ORD000199,PROD00276,4,1145.99,0,4583.96,Delivered,WH05
ORDDET0000598,ORD000199,PROD00206,2,382.48,0,764.96,Delivered,WH05
ORDDET0000599,ORD000199,PROD00128,5,334.14,0,1670.7,Delivered,WH01
ORDDET0000600,ORD000199,PROD00359,3,823.68,0,2471.04,Delivered,WH05
ORDDET0000601,ORD000199,PROD00159,3,653.97,0,1961.91,Delivered,WH04
ORDDET0000602,ORD000200,PROD00059,2,728.1,0,1456.2,Delivered,WH02
ORDDET0000603,ORD000200,PROD00394,5,1306.98,0,6534.9,Delivered,WH03
ORDDET0000604,ORD000200,PROD00175,3,23.25365474252065,0,69.76,Delivered,WH03
ORDDET0000605,ORD000201,PROD00061,3,122.92,10,331.88,Returned,WH01
ORDDET0000606,ORD000201,PROD00225,5,1169.16,15,4968.93,Returned,WH02
ORDDET0000607,ORD000201,PROD00267,5,278.87,25,1045.76,Returned,WH01
ORDDET0000608,ORD000201,PROD00378,1,139.36,0,139.36,Returned,WH02
ORDDET0000609,ORD000201,PROD00021,3,609.7,5,1737.64,Returned,WH03
ORDDET0000610,ORD000202,PROD00052,1,853.97,25,640.48,Processing,WH03
ORDDET0000611,ORD000203,PROD00223,3,1048.85,0,3146.55,Returned,WH01
ORDDET0000612,ORD000203,PROD00142,2,239.83436755594315,0,479.67,Returned,WH02
ORDDET0000613,ORD000203,PROD00481,5,1218.74,0,6093.7,Returned,WH04
ORDDET0000614,ORD000203,PROD00016,4,405.91,0,1623.64,Returned,WH01
ORDDET0000615,ORD000203,PROD00152,5,172.17,0,860.85,Returned,WH01
ORDDET0000616,ORD000204,PROD00273,4,947.47,0,3789.88,On Hold,WH05
ORDDET0000617,ORD000204,PROD00407,5,921.23,0,4606.15,On Hold,WH02
ORDDET0000618,ORD000204,PROD00296,3,785.49,0,2356.47,On Hold,WH03
ORDDET0000619,ORD000205,PROD00412,2,965.43,0,1930.86,Returned,WH01
ORDDET0000620,ORD000206,PROD00480,4,191.46,5,727.55,On Hold,WH05
ORDDET0000621,ORD000206,PROD00312,1,718.48,0,718.48,On Hold,WH05
ORDDET0000622,ORD000206,PROD00390,4,298.24,5,1133.31,On Hold,WH02
ORDDET0000623,ORD000206,PROD00344,5,975.06,10,4387.77,On Hold,WH04
ORDDET0000624,ORD000206,PROD00378,4,139.36,20,445.95,On Hold,WH03
ORDDET0000625,ORD000207,PROD00479,2,1420.6,25,2130.9,Delivered,WH02
ORDDET0000626,ORD000208,PROD00322,5,1264.38,0,6321.9,Processing,WH03
ORDDET0000627,ORD000208,PROD00204,1,476.78,5,452.94,Processing,WH05
ORDDET0000628,ORD000209,PROD00386,4,331.22,25,993.66,On Hold,WH01
ORDDET0000629,ORD000209,PROD00295,2,156.76,0,313.52,On Hold,WH02
ORDDET0000630,ORD000209,PROD00328,2,237.44,10,427.39,On Hold,WH04
ORDDET0000631,ORD000210,PROD00398,3,906.04,0,2718.12,On Hold,WH04
ORDDET0000632,ORD000211,PROD00437,1,198.1,0,198.1,Returned,WH03
ORDDET0000633,ORD000211,PROD00498,1,388.12,0,388.12,Returned,WH03
ORDDET0000634,ORD000211,PROD00387,5,507.5,0,2537.5,Returned,WH04
ORDDET0000635,ORD000211,PROD00262,1,50.8,0,50.8,Returned,WH04
ORDDET0000636,ORD000212,PROD00372,1,67.29,5,63.93,Returned,WH04
ORDDET0000637,ORD000212,PROD00294,5,1368.4,15,5815.7,Returned,WH05
ORDDET0000638,ORD000212,PROD00314,4,872.42,20,2791.74,Returned,WH01
ORDDET0000639,ORD000212,PROD00143,3,1430.55,10,3862.48,Returned,WH05
ORDDET0000640,ORD000213,PROD00119,5,675.38,0,3376.9,On Hold,WH03
ORDDET0000641,ORD000213,PROD00019,1,943.38,0,943.38,On Hold,WH04
ORDDET0000642,ORD000213,PROD00411,4,1297.41,0,5189.64,On Hold,WH03
ORDDET0000643,ORD000214,PROD00235,1,936.53,0,936.53,Processing,WH01
ORDDET0000644,ORD000214,PROD00252,2,1204.5,0,2409.0,Processing,WH03
ORDDET0000645,ORD000214,PROD00197,1,95.30943199784926,0,95.31,Processing,WH02
ORDDET0000646,ORD000214,PROD00216,5,1016.82,0,5084.1,Processing,WH02
ORDDET0000647,ORD000214,PROD00052,2,853.97,0,1707.94,Processing,WH04
ORDDET0000648,ORD000215,PROD00425,2,1498.82,0,2997.64,Delivered,WH03
ORDDET0000649,ORD000215,PROD00078,4,346.44,0,1385.76,Delivered,WH03
ORDDET0000650,ORD000215,PROD00091,1,588.15,0,588.15,Delivered,WH01
