order_id,order_date,cust_id,order_status,ship_date,deliv_date,ship_method,ship_cost,pay_method,camp_id,promo_flag,order_src,sales_rep_id,tot_amt,tax_amt,disc_amt,net_amt
ORD000177,2024-10-26,CUST00764,Shipped,2024-10-27,,Standard,14.73,Credit Card,,0,Partner,SR008,3853.76,308.3,0.0,4176.79
ORD000178,2023-09-02,CUST01494,Cancelled,,,Standard,13.4,Credit Card,,0,Website,SR014,4262.099999999999,340.97,0.0,4616.47
ORD000179,2025-02-13,CUST01733,Completed,,2025-02-23,Express,21.37,PayPal,,0,Website,SR013,6189.889999999999,495.19,0.0,6706.45
ORD000180,2024-01-25,CUST00936,Shipped,2024-01-29,,Standard,7.72,Check,,0,In-Store,SR006,3961.0,316.88,0.0,5027.016833142884
ORD000181,2025-03-20,CUST00454,Completed,2025-03-23,2025-03-29,International,99.65,Check,CAMP012,1,In-Store,SR003,3116.4700000000003,249.32,422.224,3465.44
ORD000182,2024-12-15,CUST01065,Completed,2024-12-18,2024-12-24,Express,28.59,Cash on Delivery,,0,Phone,SR017,6676.6,534.13,0.0,7239.32
ORD000183,2023-01-06,CUST01331,Shipped,2023-01-09,,Next Day,34.12,Check,,1,Phone,SR023,6119.389999999999,489.55,794.8695,6643.06
ORD000184,2024-10-26,CUST00501,On Hold,,,Standard,12.27,Cash on Delivery,CAMP002,1,Sales Rep,SR015,5308.36,424.67,83.199,5745.3
ORD000185,2023-03-15,CUST01169,Processing,,,Express,23.32,Bank Transfer,,0,Sales Rep,SR011,6820.380000000001,545.63,0.0,7389.33
ORD000186,2023-09-25,CUST01609,Completed,2023-09-29,2023-10-03,Express,20.41,Cash on Delivery,,0,Email,SR010,5135.79,410.86,0.0,5567.06
ORD000187,2023-01-21,CUST00067,On Hold,,,Express,17.39,Bank Transfer,,0,In-Store,SR009,4651.9800000000005,372.16,0.0,5041.53
ORD000188,2024-01-28,CUST01185,Processing,,,Express,19.78,Check,,0,Mobile App,SR022,5683.4400000000005,454.68,0.0,6157.9
ORD000189,2023-09-12,CUST01446,Processing,,,Next Day,38.15,Cash on Delivery,CAMP018,1,Phone,SR028,4461.52,356.92,239.538,4856.59
ORD000190,2023-09-20,CUST01009,On Hold,,,International,74.88,Credit Card,,1,Partner,SR017,10680.84,854.47,1043.0420000000001,11610.19
ORD000191,2024-11-08,CUST01427,Shipped,2024-11-10,,Local Pickup,0.0,Credit Card,,0,In-Store,SR022,6680.15,534.41,0.0,7214.56
ORD000192,2023-11-15,CUST00018,Shipped,2023-11-16,,International,59.56,PayPal,CAMP012,1,Sales Rep,SR023,4982.74,398.62,754.7085000000001,5440.92
ORD000193,2024-02-22,CUST01173,Shipped,2024-02-27,,Next Day,40.65,Cash on Delivery,,0,Website,SR029,5929.99,474.4,0.0,6445.04
ORD000194,2023-12-02,CUST01537,Returned,2023-12-05,2023-12-07,Next Day,39.94,Check,,0,Mobile App,SR023,7223.18,577.85,0.0,7840.97
ORD000195,2024-05-11,CUST01630,Processing,,,Local Pickup,0.0,Check,,0,Phone,SR024,16446.73,1315.74,0.0,17762.47
ORD000196,2024-08-23,CUST00183,Returned,2024-08-27,2024-09-05,Next Day,34.19,Credit Card,CAMP002,1,In-Store,SR020,13906.96,1112.56,2179.3875000000003,15053.71
ORD000197,2023-07-14,CUST01639,Shipped,2023-07-17,,Next Day,32.03,Bank Transfer,,1,Phone,SR022,7158.97,572.72,786.8155,7763.72
ORD000198,2025-01-26,CUST01176,Completed,2025-01-27,2025-02-01,International,80.19,Cash on Delivery,CAMP017,1,Email,SR023,1394.48,111.56,299.24,1586.23
ORD000199,2024-09-23,CUST01770,Completed,2024-09-25,2024-10-04,Local Pickup,0.0,Credit Card,,0,Partner,SR004,11452.57,916.21,0.0,12368.78
ORD000200,2023-11-02,CUST00352,Completed,2023-11-05,2023-11-08,Standard,6.94,Cash on Delivery,,0,Sales Rep,SR004,8060.86,644.87,0.0,8712.67
ORD000201,2025-01-12,CUST01165,Returned,2025-01-14,2025-01-21,Local Pickup,0.0,PayPal,,1,Partner,SR013,8223.57,657.89,1353.7884999999999,8881.46
ORD000202,2023-06-21,CUST01997,Processing,,,Standard,14.55,Cash on Delivery,CAMP006,1,Website,SR029,640.48,51.24,213.4925,706.27
ORD000203,2023-07-08,CUST00275,Returned,2023-07-10,2023-07-12,Local Pickup,0.0,Cash on Delivery,,0,Phone,SR020,12204.41,976.35,0.0,13180.76
ORD000204,2024-01-19,CUST00515,On Hold,,,Express,20.89,Check,,0,Website,SR023,10752.499999999998,860.2,0.0,11633.59
ORD000205,2024-10-27,CUST00374,Returned,2024-10-28,2024-11-07,Express,18.6,Cash on Delivery,,0,Website,SR001,1930.86,154.47,0.0,2103.93
ORD000206,2024-06-08,CUST00346,On Hold,,,International,58.56,Bank Transfer,,1,Phone,SR005,7413.06,593.04,696.9580000000001,8064.66
ORD000207,2024-06-15,CUST01546,Completed,2024-06-19,2024-06-25,International,50.57,Cash on Delivery,CAMP017,1,Phone,SR016,2130.9,170.47,710.3,2351.94
ORD000208,2024-01-14,CUST01182,Processing,,,Express,18.68,Cash on Delivery,,1,Email,SR020,6774.839999999999,541.99,23.839,7335.51
ORD000209,2025-02-18,CUST00708,On Hold,,,Standard,13.02,PayPal,CAMP001,1,Mobile App,SR026,1734.5699999999997,138.77,378.708,1886.36
ORD000210,2024-01-23,CUST01559,On Hold,,,International,91.65,PayPal,,0,Mobile App,SR004,2718.12,217.45,0.0,3027.22
ORD000211,2023-06-03,CUST00931,Returned,2023-06-05,2023-06-07,International,89.58,Cash on Delivery,,0,Phone,SR023,3174.5200000000004,253.96,0.0,3518.06
ORD000212,2024-06-19,CUST00326,Returned,2024-06-22,2024-06-27,International,67.23,PayPal,CAMP005,1,Sales Rep,SR006,12533.849999999999,1002.71,2156.7655,13603.79
ORD000213,2025-02-08,CUST00848,On Hold,,,Next Day,49.37,Credit Card,,0,Phone,SR019,9509.92,760.79,0.0,10320.08
ORD000214,2024-09-22,CUST01175,Processing,,,Local Pickup,0.0,Check,,0,Partner,SR027,10232.880000000001,818.63,0.0,11051.51
ORD000215,2023-01-21,CUST00984,Completed,2023-01-23,2023-01-31,Standard,11.97,Bank Transfer,,0,In-Store,SR022,8554.679999999998,684.37,0.0,9251.02
ORD000216,2023-04-30,CUST01860,Shipped,2023-05-05,,Express,25.59,Credit Card,CAMP006,1,Phone,SR001,8586.750000000002,686.94,580.438,9299.28
ORD000217,2025-01-06,CUST00846,Returned,2025-01-08,2025-01-17,Standard,7.63,Credit Card,,1,Sales Rep,SR029,5646.02,451.68,390.538,6105.33
ORD000218,2024-09-14,CUST00760,Processing,,,Next Day,33.31,PayPal,CAMP001,1,Sales Rep,SR004,11613.91,929.11,,12576.33
ORD000219,2024-10-03,CUST00843,Completed,2024-10-07,2024-10-11,Express,25.4,Credit Card,,0,Sales Rep,SR021,3218.69,257.5,0.0,3501.59
ORD000220,2023-11-08,CUST01527,Completed,2023-11-13,2023-11-23,Express,22.15,Cash on Delivery,,1,Phone,SR002,11087.029999999999,886.96,2955.4990000000003,11996.14
ORD000221,2024-12-09,CUST01873,Shipped,2024-12-13,,Express,28.22,Bank Transfer,,0,Phone,SR020,3192.59,255.41,0.0,3476.22
ORD000222,2024-12-02,CUST00740,On Hold,,,Express,17.57,Credit Card,,1,Sales Rep,SR001,4910.79,392.86,866.6099999999999,5321.22
ORD000223,2025-02-17,CUST00104,Processing,,,Local Pickup,0.0,PayPal,,1,In-Store,SR008,5325.79,426.06,1089.8135,5751.85
ORD000224,2025-03-24,CUST01752,Processing,,,Local Pickup,0.0,Cash on Delivery,,0,Email,SR021,3879.71,310.38,0.0,4190.09
ORD000225,2025-03-28,CUST01381,On Hold,,,Standard,15.0,PayPal,CAMP015,1,Mobile App,SR014,8794.49,703.56,230.83200000000002,9513.05
ORD000226,2023-07-29,CUST01423,Completed,2023-08-03,2023-08-06,International,69.16,PayPal,,1,Website,SR018,6079.84,486.39,1072.9125,6635.39
ORD000227,2024-06-28,CUST01230,Completed,2024-07-03,2024-07-09,Local Pickup,0.0,Cash on Delivery,,0,Partner,SR011,10353.28,828.26,0.0,11181.54
ORD000228,2024-10-09,CUST00206,On Hold,,,Local Pickup,0.0,Bank Transfer,,0,Email,SR023,5539.25,443.14,0.0,5982.39
ORD000229,2025-01-08,CUST00962,Processing,,,Express,26.55,Check,,1,Website,SR013,8383.36,670.67,1517.99,9080.58
ORD000230,2024-11-29,CUST01360,Shipped,2024-12-01,,Next Day,34.91,Bank Transfer,,0,Website,SR003,4274.07,341.93,0.0,4650.91
ORD000231,2024-06-29,CUST01571,Completed,2024-07-04,2024-07-08,Standard,14.98,Credit Card,CAMP006,1,Phone,SR011,1905.3400000000001,152.43,187.46400000000003,2590.4968792019154
ORD000232,2024-12-03,CUST01811,Cancelled,,,Standard,8.39,PayPal,,1,Email,SR012,10827.34,866.19,626.102,11701.92
ORD000233,2024-08-13,CUST01379,Returned,2024-08-18,2024-08-22,International,98.87,Cash on Delivery,,0,Email,SR024,11692.14,935.37,0.0,12726.38
ORD000234,2024-05-12,CUST00398,Shipped,2024-05-14,,Next Day,42.93,PayPal,CAMP010,1,Email,SR027,2704.49,216.36,594.613,2963.78
ORD000235,2023-08-16,CUST01058,Completed,2023-08-19,2023-08-24,International,82.1,Cash on Delivery,,0,Partner,SR001,6474.76,517.98,0.0,7074.84
ORD000236,2024-07-17,CUST01885,Completed,2024-07-21,2024-07-29,Express,25.93,Check,,1,Mobile App,SR011,948.28,75.86,167.343,948.28
ORD000237,2024-03-15,CUST00157,Completed,2024-03-16,2024-03-18,Standard,13.88,Cash on Delivery,CAMP002,1,Mobile App,SR024,895.98,71.68,158.11499999999998,981.54
ORD000238,2023-04-27,CUST01503,Shipped,2023-04-28,,Next Day,31.53,Check,,0,Phone,SR001,13943.6,1115.49,0.0,15090.62
ORD000239,2025-02-20,CUST00979,Cancelled,,,Next Day,32.66,Cash on Delivery,,1,Mobile App,SR022,7451.75,596.14,1731.4645,8080.55
ORD000240,2024-11-29,CUST00239,Processing,,,International,76.51,Check,,0,Mobile App,SR030,10248.67,819.89,0.0,11145.07
ORD000241,2024-12-27,CUST01548,Completed,2024-12-28,2025-01-03,Local Pickup,0.0,Credit Card,,1,Email,SR023,5710.8099999999995,456.86,837.171,6167.67
ORD000242,2024-09-12,CUST00166,Returned,2024-09-15,2024-09-23,Standard,7.42,Check,CAMP007,1,Phone,SR012,229.65,18.37,12.087000000000002,255.44
ORD000243,2025-03-24,CUST01370,On Hold,,,Express,22.43,Credit Card,CAMP018,1,Sales Rep,SR020,8508.28,680.66,2531.4700000000003,9211.37
ORD000244,2025-01-26,CUST01654,Cancelled,,,Next Day,34.84,Check,CAMP009,1,Website,SR015,287.66,23.01,15.14,345.51
ORD000245,2023-11-22,CUST00411,Processing,,,Next Day,44.69,Credit Card,CAMP019,1,Email,SR002,390.77,31.26,97.69200000000001,466.72
ORD000246,2023-12-15,CUST01888,Returned,2023-12-19,2023-12-20,Standard,9.71,PayPal,,0,Website,SR004,6087.040000000001,486.96,0.0,6583.71
ORD000247,2024-04-03,CUST01815,Completed,2024-04-07,,Local Pickup,0.0,Bank Transfer,,1,Email,SR001,4767.88,381.43,1068.949,5149.31
ORD000248,2024-10-11,CUST01633,Completed,2024-10-15,2024-10-20,International,64.02,Cash on Delivery,,1,Website,SR003,5398.05,431.84,1460.843,5893.91
ORD000249,2024-01-21,CUST01484,Returned,2024-01-24,2024-02-02,Next Day,41.78,PayPal,,0,Sales Rep,SR015,9385.710000000001,750.86,0.0,10178.35
ORD000250,2024-07-04,CUST00825,Shipped,2024-07-05,,International,70.72,PayPal,,0,Partner,SR030,12473.36,997.87,0.0,13541.95
ORD000251,2023-02-08,CUST01929,On Hold,,,Local Pickup,0.0,Credit Card,,0,Email,SR020,4553.44,364.28,0.0,4917.72
ORD000252,2025-03-30,CUST01028,Returned,2025-04-01,2025-04-06,Express,20.45,PayPal,,0,Phone,SR009,15153.519999999997,1212.28,,21155.495177402452
ORD000253,2023-08-28,CUST01880,Returned,2023-09-01,2023-09-05,Next Day,49.78,PayPal,CAMP013,1,Email,SR018,4399.18,351.93,1139.1145000000001,4800.89
ORD000254,2024-11-08,CUST01599,On Hold,,,Standard,5.39,PayPal,,0,Email,SR001,1421.9099999999999,113.75,0.0,1541.05
ORD000255,2023-07-03,CUST01358,Cancelled,,,Local Pickup,0.0,Credit Card,,0,Phone,SR006,14675.109999999999,1174.01,0.0,15849.12
ORD000256,2024-05-15,CUST01607,Shipped,2024-05-16,,Standard,7.6,PayPal,CAMP020,1,In-Store,SR006,4630.55,370.44,137.0805,5008.59
ORD000257,2024-09-17,CUST00448,On Hold,,,International,82.58,Bank Transfer,CAMP016,1,Partner,SR021,3245.18,259.61,359.00250000000005,3587.37
ORD000258,2024-05-04,CUST01843,Cancelled,2024-05-09,,Express,23.92,Cash on Delivery,,0,Mobile App,SR015,8683.25,694.66,0.0,9401.83
ORD000259,2023-06-05,CUST01052,Completed,2023-06-08,2023-06-18,Next Day,37.45,Check,CAMP012,1,Website,SR027,8691.59,695.33,1190.7060000000001,9424.37
ORD000260,2025-03-22,CUST01551,Cancelled,2025-03-23,,Express,28.02,Credit Card,,0,Mobile App,SR018,5615.4800000000005,449.24,0.0,6092.74
ORD000261,2024-03-07,CUST01834,Completed,2024-03-08,2024-03-15,Next Day,31.71,Bank Transfer,,0,Website,SR006,7625.64,610.05,0.0,8267.4
ORD000262,2024-12-26,CUST01585,Cancelled,,,Local Pickup,0.0,Check,CAMP019,1,Mobile App,SR003,4983.9,398.71,554.7520000000001,5382.61
ORD000263,2024-06-13,CUST01517,Shipped,2024-06-16,,International,76.14,Check,,0,Phone,SR012,6799.42,543.95,0.0,7419.51
ORD000264,2024-02-17,CUST00509,Completed,2024-02-18,2024-02-19,International,93.41,Bank Transfer,,0,Website,SR006,5306.26,424.5,0.0,5824.17
ORD000265,2024-12-29,CUST00874,Returned,2025-01-01,2025-01-08,Next Day,48.01,PayPal,,0,Phone,SR008,12243.350000000002,979.47,0.0,13270.83
ORD000266,2024-01-07,CUST01277,Processing,,,Local Pickup,0.0,Cash on Delivery,,0,Mobile App,SR029,5933.97,474.72,,5933.97
ORD000267,2024-12-26,CUST01722,Completed,2024-12-29,2024-12-30,Next Day,32.98,Credit Card,,0,In-Store,SR021,12350.94,988.08,0.0,13372.0
ORD000268,2024-04-29,CUST01152,Returned,2024-05-01,2024-05-03,Local Pickup,0.0,Bank Transfer,,1,In-Store,SR012,9173.21,733.86,755.6747028738839,9907.07
ORD000269,2023-12-06,CUST01201,Processing,,,Standard,8.82,Cash on Delivery,,0,Mobile App,SR018,8366.35,669.31,0.0,9044.48
ORD000270,2025-01-11,CUST01150,Completed,2025-01-16,2025-01-24,Express,17.37,Check,,0,Website,SR025,1038.2,83.06,0.0,1138.63
ORD000271,2023-02-20,CUST01679,Completed,2023-02-21,2023-02-22,Standard,5.56,PayPal,,0,Phone,SR016,7203.45,576.28,0.0,7785.29
ORD000272,2024-06-06,CUST01889,Processing,,,Express,26.75,Bank Transfer,,0,Email,SR029,1066.35,85.31,0.0,1178.41
ORD000273,2024-05-05,CUST01617,Shipped,2024-05-10,,Standard,13.73,Cash on Delivery,,1,Website,SR020,4392.9,351.43,775.218,4758.06
ORD000274,2024-05-04,CUST00565,Cancelled,,,Standard,14.31,PayPal,,0,Website,SR006,12056.539999999999,964.52,0.0,13035.37
ORD000275,2025-01-20,CUST00434,Cancelled,,,Local Pickup,0.0,PayPal,,0,Phone,SR004,10334.19,826.74,0.0,11160.93
ORD000276,2024-11-22,CUST00893,On Hold,,,Local Pickup,0.0,PayPal,,0,Phone,SR002,2944.36,235.55,0.0,3179.91
ORD000277,2023-02-28,CUST01244,Shipped,2023-03-02,,International,94.03,Cash on Delivery,CAMP005,1,Email,SR007,5508.24,440.66,314.82500000000005,6042.93
ORD000278,2024-05-05,CUST00914,Completed,2024-05-07,2024-05-14,Next Day,47.32,Bank Transfer,,0,Sales Rep,SR013,12370.39,989.63,0.0,12370.39
ORD000279,2023-11-19,CUST01306,Cancelled,2023-11-21,,International,87.49,Credit Card,CAMP017,1,In-Store,SR016,1892.74,151.42,210.304,2131.65
ORD000280,2024-10-26,CUST01596,Completed,2024-10-28,2024-10-30,Express,21.58,Credit Card,CAMP006,1,Partner,SR014,8187.5,655.0,1491.257310266783,8864.08
ORD000281,2024-09-08,CUST00592,Returned,2024-09-12,2024-09-14,International,85.03,Credit Card,CAMP011,1,Sales Rep,SR002,3595.27,287.62,494.62699999999995,3967.92
ORD000282,2023-10-04,CUST00085,Cancelled,,,Next Day,38.43,PayPal,CAMP012,1,Sales Rep,SR023,9961.32,796.91,199.688,10796.66
ORD000283,2024-06-27,CUST01290,Shipped,2024-06-28,,Standard,6.39,Credit Card,,1,Website,SR022,6389.990000000001,511.2,1424.8445,6907.58
ORD000284,2023-06-05,CUST00420,Shipped,2023-06-06,,Next Day,39.33,Credit Card,,0,Website,SR015,9041.1,723.29,0.0,9803.72
ORD000285,2023-04-30,CUST01972,Completed,2023-05-03,2023-05-05,Local Pickup,0.0,Credit Card,,0,Email,SR009,676.32,54.11,0.0,819.7357958848407
ORD000286,2025-02-07,CUST01957,Cancelled,2025-02-08,,Express,19.71,Check,,1,Email,SR011,4215.0599999999995,337.2,433.6960000000001,4571.97
ORD000287,2024-01-03,CUST00112,Returned,2024-01-04,2024-01-11,International,80.91,PayPal,,1,Partner,SR009,5276.6,422.13,876.4,5779.64
ORD000288,2023-06-23,CUST01888,Cancelled,2023-06-24,,Next Day,32.47,Cash on Delivery,,0,Email,SR016,12175.39,974.03,0.0,13181.89
ORD000289,2024-10-07,CUST00745,Processing,,,Local Pickup,0.0,Credit Card,,1,Phone,SR023,3895.13,311.61,971.241,4206.74
ORD000290,2024-03-22,CUST01074,Completed,2024-03-25,2024-04-04,Local Pickup,0.0,Check,CAMP016,1,Phone,SR001,5091.77,407.34,686.1020000000001,5499.11
ORD000291,2024-09-10,CUST01566,Returned,2024-09-11,2024-09-12,Express,24.09,Credit Card,,0,Partner,SR029,2617.26,209.38,0.0,2850.73
ORD000292,2025-03-06,CUST00546,Completed,2025-03-10,2025-03-20,Standard,5.07,PayPal,,1,Partner,SR025,3176.62,254.13,764.4200000000001,3435.82
ORD000293,2024-08-28,CUST01333,Shipped,2024-08-30,,Standard,10.83,Check,,1,Email,SR007,1799.55,143.96,599.85,1954.34
ORD000294,2024-03-04,CUST01524,Completed,2024-03-09,2024-03-08,Local Pickup,0.0,Cash on Delivery,,0,Partner,SR030,3458.64,276.69,0.0,3735.33
ORD000295,2023-04-27,CUST01452,Cancelled,,,Standard,9.95,Check,,1,Phone,SR019,10801.35,864.11,294.87,11675.41
ORD000296,2024-12-06,CUST01309,On Hold,,,Standard,7.78,Check,,0,In-Store,SR023,1602.0,128.16,0.0,1737.94
ORD000297,2023-04-02,CUST01418,Completed,2023-04-04,2023-04-12,Express,20.02,Credit Card,,0,Website,SR026,8421.98,673.76,0.0,9115.76
ORD000298,2025-02-16,CUST00590,On Hold,,,Next Day,32.39,Bank Transfer,,0,In-Store,SR007,4656.68,372.53,0.0,5061.6
ORD000299,2023-06-18,CUST00682,On Hold,,,Local Pickup,0.0,Check,,1,Website,SR013,3583.48,286.68,398.165,3870.16
ORD000300,2024-12-21,CUST01352,On Hold,,,Standard,7.1,PayPal,,0,Mobile App,SR019,5675.74,454.06,0.0,6136.9
ORD000301,2024-12-26,CUST01881,Processing,,,International,80.08,Check,,1,Email,SR008,613.25,49.06,153.31199999999998,940.8420376277546
ORD000302,2023-10-21,CUST00937,Returned,2023-10-23,2023-10-26,Standard,14.93,Check,,0,Email,SR004,3976.2300000000005,318.1,0.0,5511.589057328129
ORD000303,2024-07-28,CUST00530,Cancelled,,,Standard,12.14,Credit Card,,1,Website,SR020,4396.370000000001,351.71,497.226,4396.370000000001
ORD000304,2024-12-01,CUST01284,On Hold,,,International,90.5,Credit Card,,0,Phone,SR016,382.92,30.63,0.0,382.92
ORD000305,2024-06-22,CUST00780,Returned,2024-06-23,2024-06-30,Local Pickup,0.0,PayPal,,0,Sales Rep,SR026,17342.52,1387.4,0.0,18729.92
ORD000306,2024-10-24,CUST01274,Shipped,2024-10-26,,International,56.15,Cash on Delivery,CAMP020,1,Phone,SR019,8106.08,648.49,1239.882,8810.72
ORD000307,2024-08-12,CUST01652,On Hold,,,Next Day,41.07,Credit Card,,0,Sales Rep,SR022,6408.110000000001,512.65,0.0,6961.83
ORD000308,2023-04-25,CUST01939,Cancelled,,,Express,19.73,Bank Transfer,,0,Mobile App,SR014,8531.95,682.56,0.0,9234.24
ORD000309,2024-04-25,CUST01945,Processing,,,International,70.58,PayPal,,0,Phone,SR009,2927.78,234.22,0.0,3232.58
ORD000310,2024-09-06,CUST00171,Returned,2024-09-08,2024-09-13,International,75.23,Credit Card,,1,Partner,SR002,8401.75,672.14,1809.722,9149.12
ORD000311,2024-03-30,CUST00420,Cancelled,2024-04-02,,Next Day,41.53,Bank Transfer,,0,Phone,SR002,5676.3,454.1,0.0,6171.93
ORD000312,2025-03-05,CUST00118,Processing,,,Express,23.41,Bank Transfer,,0,Mobile App,SR009,6048.5,483.88,0.0,8396.247780048552
ORD000313,2023-01-02,CUST01867,Cancelled,2023-01-05,,Next Day,33.21,PayPal,,0,Sales Rep,SR010,8521.61,681.73,0.0,10773.714650296919
ORD000314,2023-01-02,CUST00609,Returned,2023-01-05,2023-01-15,Standard,8.64,Check,,0,Email,SR029,7544.33,603.55,0.0,8156.52
ORD000315,2025-02-10,CUST00695,Processing,,,International,77.41,PayPal,,0,Partner,SR017,1908.32,152.67,,2138.4
ORD000316,2024-09-24,CUST01684,Shipped,,,Express,15.72,Credit Card,,0,Website,SR005,12620.27,1009.62,,13645.61
ORD000317,2025-01-17,CUST01317,Cancelled,,,Local Pickup,0.0,PayPal,,0,Partner,SR026,10635.83,850.87,0.0,11486.7
ORD000318,2024-08-11,CUST00672,Processing,,,Local Pickup,0.0,Cash on Delivery,CAMP018,1,Mobile App,SR007,4855.33,388.43,856.8239999999998,5243.76
ORD000319,2024-08-06,CUST01850,Cancelled,,,Standard,11.13,Credit Card,,0,Partner,SR017,15032.02,1202.56,0.0,16245.71
ORD000320,2023-08-01,CUST01690,Shipped,2023-08-03,,Next Day,35.29,Cash on Delivery,,0,In-Store,SR014,2628.42,210.27,0.0,2873.98
ORD000321,2023-05-13,CUST00223,Returned,2023-05-18,2023-05-20,Standard,11.99,Bank Transfer,,0,In-Store,SR012,2265.73,181.26,0.0,2458.98
ORD000322,2024-03-02,CUST00809,Cancelled,2024-03-07,,Next Day,32.01,Check,,0,Sales Rep,SR018,5067.82,405.43,0.0,5505.26
ORD000323,2023-11-15,CUST01730,Returned,2023-11-20,2023-11-29,International,99.69,Credit Card,,0,Website,SR007,5131.879999999999,410.55,0.0,5642.12
ORD000324,2024-08-09,CUST00659,Completed,2024-08-10,2024-08-15,Local Pickup,0.0,Credit Card,CAMP004,1,Website,SR013,8268.66,661.49,1067.1525000000001,8930.15
ORD000325,2024-10-08,CUST00716,Processing,,,Express,27.22,Credit Card,CAMP005,1,In-Store,SR017,10348.960000000001,827.92,1846.5480586065207,11204.1
ORD000326,2023-07-23,CUST01555,On Hold,,,International,77.84,Bank Transfer,,0,Email,SR017,8322.6,665.81,0.0,10133.029117026745
ORD000327,2025-02-01,CUST01207,Shipped,2025-02-02,,Local Pickup,0.0,Check,CAMP019,1,Mobile App,SR016,13992.39,1119.39,1258.9724999999999,15111.78
ORD000328,2025-03-07,CUST00860,Completed,2025-03-10,2025-03-20,Standard,7.31,Cash on Delivery,CAMP012,1,Phone,SR012,7411.06,592.88,369.93050000000005,8011.25
ORD000329,2023-02-27,CUST01930,Cancelled,,,Local Pickup,0.0,PayPal,,1,Email,SR026,2335.3199999999997,186.83,762.2610000000001,2522.15
ORD000330,2023-12-20,CUST00984,Cancelled,,,Local Pickup,0.0,PayPal,,1,In-Store,SR019,2583.62,206.69,455.93249999999995,2790.31
ORD000331,2023-03-17,CUST01345,Shipped,2023-03-19,,International,59.55,PayPal,,0,Email,SR014,864.76,69.18,0.0,993.49
ORD000332,2024-09-14,CUST01575,Completed,2024-09-15,2024-09-24,International,90.48,Check,CAMP017,1,In-Store,SR009,13005.25,1040.42,889.524,13005.25
ORD000333,2023-03-16,CUST00892,Processing,,,Next Day,49.31,Bank Transfer,,0,Sales Rep,SR024,15448.0,1235.84,0.0,16733.15
ORD000334,2024-07-16,CUST01565,Processing,,,International,69.3,Check,CAMP010,1,Sales Rep,SR007,10466.310000000001,837.3,1322.141,11372.91
ORD000335,2024-12-14,CUST01284,On Hold,,,Standard,8.78,Check,,1,Partner,SR007,11680.220000000001,934.42,820.104,12623.42
ORD000336,2025-03-30,CUST01228,Completed,2025-03-31,2025-04-01,Next Day,44.79,Check,CAMP013,1,Email,SR021,4494.7300000000005,359.58,401.28100000000006,4899.1
ORD000337,2023-01-01,CUST01253,On Hold,,,International,81.38,Check,,0,Website,SR008,17606.03,1408.48,0.0,19095.89
ORD000338,2024-04-08,CUST00088,Returned,2024-04-09,2024-04-17,Next Day,47.4,PayPal,,0,Website,SR030,760.0,60.8,0.0,868.2
ORD000339,2024-10-29,CUST01356,On Hold,,,Express,26.58,Credit Card,,0,Mobile App,SR008,7827.530000000001,626.2,,8480.31
ORD000340,2024-12-25,CUST00494,Processing,,,International,75.95,Cash on Delivery,,0,Mobile App,SR003,7759.45,620.76,0.0,8456.16
ORD000341,2025-02-14,CUST00509,Shipped,2025-02-16,,Next Day,34.6,Credit Card,,1,Partner,SR012,8429.869999999999,674.39,1971.2669999999998,9138.86
ORD000342,2024-10-07,CUST01679,Cancelled,,,Local Pickup,0.0,Credit Card,CAMP009,1,In-Store,SR009,1120.62,89.65,0.0,1210.27
